10,107b6afa
348e2bc,afa40028
348e2c0,a08825
348e2c4,c09025
348e2c8,4487a000
348e2cc,321000ff
348e2d0,c103826
348e2d4,42402
348e2d8,c10383e
348e2dc,402025
348e2e0,4406a000
348e2e4,2202825
348e2e8,c103889
348e2ec,2002025
348e2f0,c103851
348e2f4,46000306
348e2f8,2604ffff
348e2fc,2403025
348e300,2202825
348e304,c10386b
348e308,308400ff
348e30c,8fbf001c
348e310,8fb20018
348e314,8fb10014
348e318,8fb00010
348e31c,d7b40020
348e320,3e00008
348e324,27bd0028
348e328,27bdffe0
348e32c,afbf001c
348e330,afb10018
348e334,afb00014
348e338,3c108041
348e33c,26103d64
348e340,26110040
348e344,a6000000
348e348,c10401b
348e34c,24041e70
348e350,ae020004
348e354,26100008
348e358,5611fffb
348e35c,a6000000
348e360,8fbf001c
348e364,8fb10018
348e368,8fb00014
348e36c,3e00008
348e370,27bd0020
348e374,3c028041
348e378,a4403d64
348e37c,24423d64
348e380,a4400008
348e384,a4400010
348e388,a4400018
348e38c,a4400020
348e390,a4400028
348e394,a4400030
348e398,3e00008
348e39c,a4400038
348e3a0,27bdffe8
348e3a4,afbf0014
348e3a8,afb00010
348e3ac,afa5001c
348e3b0,10a0000e
348e3b4,afa60020
348e3b8,808025
348e3bc,93a40023
348e3c0,50800002
348e3c4,97a40020
348e3c8,3084ffff
348e3cc,c1033d4
348e3d4,c1033c5
348e3d8,402025
348e3dc,94430004
348e3e0,a6030000
348e3e4,90420006
348e3e8,a2020002
348e3ec,8fbf0014
348e3f0,8fb00010
348e3f4,3e00008
348e3f8,27bd0018
348e3fc,27bdffe0
348e400,afbf001c
348e404,afb00018
348e408,808025
348e40c,30e700ff
348e410,90c600a5
348e414,c1024d4
348e418,27a40010
348e41c,8fa50010
348e420,8fa60014
348e424,c1038e8
348e428,2002025
348e42c,8fbf001c
348e430,8fb00018
348e434,3e00008
348e438,27bd0020
348e43c,27bdffd8
348e440,afbf0024
348e444,afb10020
348e448,afb0001c
348e44c,808025
348e450,a08825
348e454,3c028041
348e458,8c420570
348e45c,afa20010
348e460,3825
348e464,a03025
348e468,802825
348e46c,c1038ff
348e470,27a40010
348e474,3c028041
348e478,8c470834
348e47c,2203025
348e480,2002825
348e484,c1038a8
348e488,8fa40010
348e48c,8fbf0024
348e490,8fb10020
348e494,8fb0001c
348e498,3e00008
348e49c,27bd0028
348e4a0,27bdffd8
348e4a4,afbf0024
348e4a8,afb10020
348e4ac,afb0001c
348e4b0,808025
348e4b4,9083001d
348e4b8,24020011
348e4bc,10620007
348e4c0,a08825
348e4c4,3c028001
348e4c8,24423268
348e4cc,40f809
348e4d4,10000010
348e4d8,8fbf0024
348e4dc,3c028041
348e4e0,8c420574
348e4e4,afa20010
348e4e8,3825
348e4ec,a03025
348e4f0,802825
348e4f4,c1038ff
348e4f8,27a40010
348e4fc,3c028041
348e500,8c470834
348e504,2203025
348e508,2002825
348e50c,c1038a8
348e510,8fa40010
348e514,8fbf0024
348e518,8fb10020
348e51c,8fb0001c
348e520,3e00008
348e524,27bd0028
348e528,27bdffd8
348e52c,afbf0024
348e530,afb10020
348e534,afb0001c
348e538,808025
348e53c,a08825
348e540,3c028041
348e544,8c420578
348e548,afa20010
348e54c,2407004f
348e550,a03025
348e554,802825
348e558,c1038ff
348e55c,27a40010
348e560,3c028041
348e564,8c470838
348e568,2203025
348e56c,2002825
348e570,c1038a8
348e574,8fa40010
348e578,8fbf0024
348e57c,8fb10020
348e580,8fb0001c
348e584,3e00008
348e588,27bd0028
348e58c,27bdffd8
348e590,afbf0024
348e594,afb10020
348e598,afb0001c
348e59c,808025
348e5a0,a08825
348e5a4,3c028041
348e5a8,8c42057c
348e5ac,afa20010
348e5b0,3825
348e5b4,a03025
348e5b8,802825
348e5bc,c1038ff
348e5c0,27a40010
348e5c4,3c028041
348e5c8,8c47083c
348e5cc,2203025
348e5d0,2002825
348e5d4,c1038a8
348e5d8,8fa40010
348e5dc,8fbf0024
348e5e0,8fb10020
348e5e4,8fb0001c
348e5e8,3e00008
348e5ec,27bd0028
348e5f0,27bdffd8
348e5f4,afbf0024
348e5f8,afb10020
348e5fc,afb0001c
348e600,808025
348e604,a08825
348e608,3c028041
348e60c,8c420580
348e610,afa20010
348e614,2407000c
348e618,a03025
348e61c,802825
348e620,c1038ff
348e624,27a40010
348e628,3c028041
348e62c,8c470840
348e630,2203025
348e634,2002825
348e638,c1038a8
348e63c,8fa40010
348e640,8fbf0024
348e644,8fb10020
348e648,8fb0001c
348e64c,3e00008
348e650,27bd0028
348e654,27bdffd0
348e658,afbf002c
348e65c,afb10028
348e660,afb00024
348e664,808025
348e668,afa00010
348e66c,afa00014
348e670,9482001c
348e674,24030001
348e678,14430008
348e67c,a08825
348e680,24070015
348e684,90a600a5
348e688,802825
348e68c,c1024d4
348e690,27a40010
348e694,10000012
348e698,afa00018
348e69c,24030007
348e6a0,14430008
348e6a4,24030a0c
348e6a8,24070058
348e6ac,90a600a5
348e6b0,802825
348e6b4,c1024d4
348e6b8,27a40010
348e6bc,10000008
348e6c0,afa00018
348e6c4,54430006
348e6c8,afa00018
348e6cc,3c050010
348e6d0,34a5010a
348e6d4,c1024ac
348e6d8,27a40010
348e6dc,afa00018
348e6e0,8fa50010
348e6e4,8fa60014
348e6e8,c1038e8
348e6ec,27a40018
348e6f0,97a20018
348e6f4,10400008
348e6f8,2203025
348e6fc,3c028041
348e700,8c47082c
348e704,2002825
348e708,c1038a8
348e70c,8fa40018
348e710,10000005
348e714,8fbf002c
348e718,2002825
348e71c,c10386b
348e720,92040141
348e724,8fbf002c
348e728,8fb10028
348e72c,8fb00024
348e730,3e00008
348e734,27bd0030
348e738,27bdffd0
348e73c,afbf002c
348e740,afb10028
348e744,afb00024
348e748,808025
348e74c,afa00010
348e750,afa00014
348e754,9482001c
348e758,10400004
348e75c,a08825
348e760,24030005
348e764,54430007
348e768,afa00018
348e76c,24070034
348e770,922600a5
348e774,2002825
348e778,c1024d4
348e77c,27a40010
348e780,afa00018
348e784,8fa50010
348e788,8fa60014
348e78c,c1038e8
348e790,27a40018
348e794,97a20018
348e798,10400008
348e79c,2203025
348e7a0,3c028041
348e7a4,8c47082c
348e7a8,2002825
348e7ac,c1038a8
348e7b0,8fa40018
348e7b4,10000005
348e7b8,8fbf002c
348e7bc,2002825
348e7c0,c10386b
348e7c4,92040147
348e7c8,8fbf002c
348e7cc,8fb10028
348e7d0,8fb00024
348e7d4,3e00008
348e7d8,27bd0030
348e7dc,27bdffd8
348e7e0,afbf0024
348e7e4,afb10020
348e7e8,afb0001c
348e7ec,808025
348e7f0,a08825
348e7f4,3c028041
348e7f8,8c420570
348e7fc,afa20010
348e800,2407003e
348e804,a03025
348e808,802825
348e80c,c1038ff
348e810,27a40010
348e814,3c028041
348e818,8c47082c
348e81c,2203025
348e820,2002825
348e824,c1038a8
348e828,8fa40010
348e82c,8fbf0024
348e830,8fb10020
348e834,8fb0001c
348e838,3e00008
348e83c,27bd0028
348e840,27bdffe0
348e844,afbf001c
348e848,afb20018
348e84c,afb10014
348e850,afb00010
348e854,808825
348e858,3c028008
348e85c,24421628
348e860,40f809
348e864,a08025
348e868,2403ffff
348e86c,1443000d
348e870,8fbf001c
348e874,92230008
348e878,2c630013
348e87c,1060000a
348e880,8fb20018
348e884,92320009
348e888,2002825
348e88c,3c028008
348e890,244212f0
348e894,40f809
348e898,2202025
348e89c,a2320009
348e8a0,8fbf001c
348e8a4,8fb20018
348e8a8,8fb10014
348e8ac,8fb00010
348e8b0,3e00008
348e8b4,27bd0020
348e8b8,27bdffd8
348e8bc,afbf0024
348e8c0,afb10020
348e8c4,afb0001c
348e8c8,a08825
348e8cc,c08025
348e8d0,3c028041
348e8d4,c4400848
348e8d8,3c028041
348e8dc,8c470844
348e8e0,3c028002
348e8e4,24422cf4
348e8e8,40f809
348e8ec,e7a00010
348e8f0,14400018
348e8f4,8fbf0024
348e8f8,3c028040
348e8fc,90420d64
348e900,50400015
348e904,8fb10020
348e908,24020043
348e90c,12020005
348e910,24020044
348e914,1202000a
348e918,24050079
348e91c,1000000e
348e920,8fb10020
348e924,24050078
348e928,3c028006
348e92c,3442fdcc
348e930,40f809
348e934,2202025
348e938,10000006
348e93c,8fbf0024
348e940,3c028006
348e944,3442fdcc
348e948,40f809
348e94c,2202025
348e950,8fbf0024
348e954,8fb10020
348e958,8fb0001c
348e95c,3e00008
348e960,27bd0028
348e964,801025
348e968,14c00002
348e96c,a6001b
348e970,7000d
348e974,2810
348e978,3812
348e97c,3c03aaaa
348e980,3463aaab
348e984,e30019
348e988,1810
348e98c,31882
348e990,32040
348e994,831821
348e998,31840
348e99c,e31823
348e9a0,44850000
348e9a4,4a10004
348e9a8,468000a1
348e9ac,3c048041
348e9b0,d4800858
348e9b4,46201080
348e9b8,462010a0
348e9bc,44860000
348e9c0,4c10004
348e9c4,46800021
348e9c8,3c048041
348e9cc,d4840858
348e9d0,46240000
348e9d4,46200020
348e9d8,46001083
348e9dc,3c048041
348e9e0,c484084c
348e9e4,46022101
348e9e8,24640001
348e9ec,3c068041
348e9f0,24c60584
348e9f4,32840
348e9f8,a32821
348e9fc,c52821
348ea00,90a50001
348ea04,44850000
348ea0c,46800020
348ea10,46040002
348ea14,42840
348ea18,a42821
348ea1c,c53021
348ea20,90c50001
348ea24,44853000
348ea2c,468031a0
348ea30,46023182
348ea34,46060000
348ea38,3c058041
348ea3c,c4a60850
348ea40,4600303e
348ea48,45030005
348ea4c,46060001
348ea50,4600000d
348ea54,44050000
348ea58,10000006
348ea5c,30a700ff
348ea60,4600000d
348ea64,44050000
348ea68,3c068000
348ea6c,a62825
348ea70,30a700ff
348ea74,3c068041
348ea78,24c60584
348ea7c,32840
348ea80,a32821
348ea84,c52821
348ea88,90a50002
348ea8c,44850000
348ea94,46800020
348ea98,46040002
348ea9c,42840
348eaa0,a42821
348eaa4,c53021
348eaa8,90c50002
348eaac,44853000
348eab4,468031a0
348eab8,46023182
348eabc,46060000
348eac0,3c058041
348eac4,c4a60850
348eac8,4600303e
348ead0,45030005
348ead4,46060001
348ead8,4600000d
348eadc,44050000
348eae0,10000006
348eae4,30a600ff
348eae8,4600000d
348eaec,44050000
348eaf0,3c068000
348eaf4,a62825
348eaf8,30a600ff
348eafc,32840
348eb00,a31821
348eb04,3c088041
348eb08,25080584
348eb0c,681821
348eb10,90650000
348eb14,44850000
348eb1c,46800020
348eb20,46040002
348eb24,41840
348eb28,641821
348eb2c,681821
348eb30,90630000
348eb34,44832000
348eb3c,46802120
348eb40,46022082
348eb44,46020000
348eb48,3c038041
348eb4c,c4620850
348eb50,4600103e
348eb58,45030005
348eb5c,46020001
348eb60,4600000d
348eb64,44030000
348eb68,10000006
348eb6c,a0430000
348eb70,4600000d
348eb74,44030000
348eb78,3c048000
348eb7c,641825
348eb80,a0430000
348eb84,a0470001
348eb88,3e00008
348eb8c,a0460002
348eb90,3c028011
348eb94,3442a5d0
348eb98,24030140
348eb9c,a4431424
348eba0,90440032
348eba4,41840
348eba8,641821
348ebac,31900
348ebb0,3e00008
348ebb4,a0430033
348ebb8,24a20002
348ebbc,24a50082
348ebc0,24065700
348ebc4,24070004
348ebc8,9443fffe
348ebcc,50660008
348ebd0,24420004
348ebd4,50600006
348ebd8,24420004
348ebdc,94430000
348ebe0,2c630004
348ebe4,54600001
348ebe8,a4470000
348ebec,24420004
348ebf0,5445fff6
348ebf4,9443fffe
348ebf8,3e00008
348ec00,27bdffe8
348ec04,afbf0014
348ec08,c10401b
348ec0c,24040400
348ec10,3c038041
348ec14,ac622d20
348ec18,3c038041
348ec1c,ac622d24
348ec20,8fbf0014
348ec24,3e00008
348ec28,27bd0018
348ec2c,80830000
348ec30,10600025
348ec34,6025
348ec38,3c028041
348ec3c,8c4a2d20
348ec40,254a0400
348ec44,3c028041
348ec48,8c482d24
348ec4c,1025
348ec50,3c0bff00
348ec54,256b0fff
348ec58,30c60fff
348ec5c,240ef000
348ec60,240d0001
348ec64,10a482b
348ec68,55200005
348ec6c,a1030000
348ec70,11800016
348ec74,3c038041
348ec78,3e00008
348ec7c,ac682d24
348ec80,30a90fff
348ec84,94b00
348ec88,8d030000
348ec8c,6b1824
348ec90,691825
348ec94,6e1824
348ec98,661825
348ec9c,ad030000
348eca0,25080004
348eca4,a72821
348eca8,24420001
348ecac,821821
348ecb0,80630000
348ecb4,1460ffeb
348ecb8,1a06025
348ecbc,3c038041
348ecc0,3e00008
348ecc4,ac682d24
348ecc8,1025
348eccc,3e00008
348ecd4,27bdffe8
348ecd8,afbf0014
348ecdc,3c028041
348ece0,c103b0b
348ece4,94470a5c
348ece8,8fbf0014
348ecec,3e00008
348ecf0,27bd0018
348ecf4,27bdffb0
348ecf8,afbf004c
348ecfc,afbe0048
348ed00,afb70044
348ed04,afb60040
348ed08,afb5003c
348ed0c,afb40038
348ed10,afb30034
348ed14,afb20030
348ed18,afb1002c
348ed1c,afb00028
348ed20,afa40050
348ed24,a0b825
348ed28,c0b025
348ed2c,e0a825
348ed30,8fbe0060
348ed34,8825
348ed38,3c148041
348ed3c,26940a58
348ed40,3c028041
348ed44,afa20020
348ed48,3c138041
348ed4c,3c1238e3
348ed50,36528e39
348ed54,1130c0
348ed58,d13021
348ed5c,24070012
348ed60,63040
348ed64,2802825
348ed68,c102759
348ed6c,8fa40050
348ed70,8fa20020
348ed74,8c502d20
348ed78,8e622d24
348ed7c,202102b
348ed80,50400025
348ed84,26310001
348ed88,82020000
348ed8c,2002825
348ed90,2442ffe0
348ed94,520018
348ed98,1810
348ed9c,31883
348eda0,227c3
348eda4,641823
348eda8,14710016
348edac,26100004
348edb0,8ca70000
348edb4,73b02
348edb8,30e70fff
348edbc,520018
348edc0,1810
348edc4,31883
348edc8,641823
348edcc,330c0
348edd0,c33021
348edd4,63040
348edd8,afb60018
348eddc,afb70014
348ede0,8ca30000
348ede4,30630fff
348ede8,7e1821
348edec,afa30010
348edf0,f53821
348edf4,463023
348edf8,2802825
348edfc,c1027c1
348ee00,8fa40050
348ee04,8e622d24
348ee08,202102b
348ee0c,5440ffdf
348ee10,82020000
348ee14,26310001
348ee18,24020006
348ee1c,1622ffce
348ee20,1130c0
348ee24,3c028041
348ee28,8c432d20
348ee2c,3c028041
348ee30,ac432d24
348ee34,8fbf004c
348ee38,8fbe0048
348ee3c,8fb70044
348ee40,8fb60040
348ee44,8fb5003c
348ee48,8fb40038
348ee4c,8fb30034
348ee50,8fb20030
348ee54,8fb1002c
348ee58,8fb00028
348ee5c,3e00008
348ee60,27bd0050
348ee64,27bdffe0
348ee68,afbf001c
348ee6c,3c028041
348ee70,24420a58
348ee74,afa00010
348ee78,3825
348ee7c,94460006
348ee80,c103b3d
348ee84,94450004
348ee88,8fbf001c
348ee8c,3e00008
348ee90,27bd0020
348ee94,2c82002c
348ee98,50400004
348ee9c,2484ffde
348eea0,2484ffdf
348eea4,3e00008
348eea8,308200ff
348eeac,3e00008
348eeb0,308200ff
348eeb4,3c028041
348eeb8,244205a7
348eebc,1825
348eec0,24060016
348eec4,80450000
348eec8,50a40006
348eecc,3c028041
348eed0,24630001
348eed4,1466fffb
348eed8,24420018
348eedc,3e00008
348eee0,1025
348eee4,32040
348eee8,831821
348eeec,318c0
348eef0,244205a4
348eef4,431021
348eef8,3e00008
348eefc,90420001
348ef00,2482ffdf
348ef04,304200ff
348ef08,2c42000b
348ef0c,14400007
348ef10,2484ffd3
348ef14,308400ff
348ef18,2c84000b
348ef1c,14800005
348ef24,3e00008
348ef2c,3e00008
348ef30,24020017
348ef34,3e00008
348ef38,24020016
348ef3c,2c84002c
348ef40,14800002
348ef44,24020021
348ef48,2402002d
348ef4c,3e00008
348ef54,2c84002c
348ef58,14800002
348ef5c,2402002b
348ef60,24020037
348ef64,3e00008
348ef6c,2482ffdf
348ef70,304200ff
348ef74,2c42000b
348ef78,14400005
348ef80,2482ffd3
348ef84,304200ff
348ef88,3e00008
348ef8c,2c42000b
348ef90,3e00008
348ef94,24020001
348ef98,2482ffd2
348ef9c,304200ff
348efa0,2c42000a
348efa4,14400003
348efa8,3884003d
348efac,3e00008
348efb0,2c820001
348efb4,3e00008
348efb8,24020001
348efbc,27bdffe8
348efc0,afbf0014
348efc4,c103ba5
348efcc,3c038011
348efd0,3463a5d0
348efd4,24040001
348efd8,442004
348efdc,8c620b64
348efe0,441025
348efe4,ac620b64
348efe8,8fbf0014
348efec,3e00008
348eff0,27bd0018
348eff4,27bdffe8
348eff8,afbf0014
348effc,c103ba5
348f004,3c048011
348f008,3484a5d0
348f00c,24030001
348f010,431804
348f014,31827
348f018,8c820b64
348f01c,621824
348f020,ac830b64
348f024,8fbf0014
348f028,3e00008
348f02c,27bd0018
348f030,27bdffe8
348f034,afbf0014
348f038,c103ba5
348f040,24030001
348f044,431004
348f048,3c038011
348f04c,3463a5d0
348f050,8c630b64
348f054,431024
348f058,2102b
348f05c,8fbf0014
348f060,3e00008
348f064,27bd0018
348f068,27bdffe0
348f06c,afbf001c
348f070,afb10018
348f074,afb00014
348f078,808825
348f07c,a08025
348f080,c103bdb
348f084,a02025
348f088,1040000f
348f08c,1825
348f090,24020022
348f094,12020003
348f098,2402002e
348f09c,1602000b
348f0a0,601025
348f0a4,c103c0c
348f0a8,2202025
348f0ac,10400006
348f0b0,1825
348f0b4,c103bef
348f0b8,2002025
348f0bc,c103bfd
348f0c0,2202025
348f0c4,24030001
348f0c8,601025
348f0cc,8fbf001c
348f0d0,8fb10018
348f0d4,8fb00014
348f0d8,3e00008
348f0dc,27bd0020
348f0e0,27bdffe8
348f0e4,afbf0014
348f0e8,c103ba5
348f0f0,3c038011
348f0f4,3463a5d0
348f0f8,24040001
348f0fc,442004
348f100,8c620b80
348f104,441025
348f108,ac620b80
348f10c,8fbf0014
348f110,3e00008
348f114,27bd0018
348f118,27bdffe8
348f11c,afbf0014
348f120,c103ba5
348f128,3c048011
348f12c,3484a5d0
348f130,24030001
348f134,431804
348f138,31827
348f13c,8c820b80
348f140,621824
348f144,ac830b80
348f148,8fbf0014
348f14c,3e00008
348f150,27bd0018
348f154,27bdffe8
348f158,afbf0014
348f15c,c103ba5
348f164,24030001
348f168,431004
348f16c,3c038011
348f170,3463a5d0
348f174,8c630b80
348f178,431024
348f17c,2102b
348f180,8fbf0014
348f184,3e00008
348f188,27bd0018
348f18c,27bdffe8
348f190,afbf0014
348f194,c103ba5
348f19c,3c038011
348f1a0,3463a5d0
348f1a4,24440004
348f1a8,24020001
348f1ac,821004
348f1b0,8c640b80
348f1b4,441025
348f1b8,ac620b80
348f1bc,8fbf0014
348f1c0,3e00008
348f1c4,27bd0018
348f1c8,27bdffe8
348f1cc,afbf0014
348f1d0,c103ba5
348f1d8,24430004
348f1dc,24020001
348f1e0,621004
348f1e4,3c038011
348f1e8,3463a5d0
348f1ec,8c630b80
348f1f0,431024
348f1f4,2102b
348f1f8,8fbf0014
348f1fc,3e00008
348f200,27bd0018
348f204,27bdffd8
348f208,afbf0024
348f20c,afb30020
348f210,afb2001c
348f214,afb10018
348f218,afb00014
348f21c,c103bdb
348f220,808825
348f224,1040001b
348f228,2201025
348f22c,2e22002c
348f230,54400004
348f234,24020021
348f238,2402002d
348f23c,10000002
348f240,24120037
348f244,2412002b
348f248,232182b
348f24c,10600003
348f250,408025
348f254,26300001
348f258,321000ff
348f25c,10000005
348f260,409825
348f264,321000ff
348f268,250182b
348f26c,54600001
348f270,2608025
348f274,12110007
348f278,2201025
348f27c,c103c0c
348f280,2002025
348f284,5040fff7
348f288,26100001
348f28c,2008825
348f290,2201025
348f294,8fbf0024
348f298,8fb30020
348f29c,8fb2001c
348f2a0,8fb10018
348f2a4,8fb00014
348f2a8,3e00008
348f2ac,27bd0028
348f2b0,27bdffd8
348f2b4,afbf0024
348f2b8,afb30020
348f2bc,afb2001c
348f2c0,afb10018
348f2c4,afb00014
348f2c8,c103bdb
348f2cc,808825
348f2d0,1040001b
348f2d4,2201025
348f2d8,2e22002c
348f2dc,54400004
348f2e0,24120021
348f2e4,2412002d
348f2e8,10000002
348f2ec,24020037
348f2f0,2402002b
348f2f4,251182b
348f2f8,10600003
348f2fc,408025
348f300,2630ffff
348f304,321000ff
348f308,10000005
348f30c,409825
348f310,321000ff
348f314,212182b
348f318,54600001
348f31c,2608025
348f320,12110007
348f324,2201025
348f328,c103c0c
348f32c,2002025
348f330,5040fff7
348f334,2610ffff
348f338,2008825
348f33c,2201025
348f340,8fbf0024
348f344,8fb30020
348f348,8fb2001c
348f34c,8fb10018
348f350,8fb00014
348f354,3e00008
348f358,27bd0028
348f35c,27bdffd0
348f360,afbf002c
348f364,afb60028
348f368,afb50024
348f36c,afb40020
348f370,afb3001c
348f374,afb20018
348f378,afb10014
348f37c,afb00010
348f380,a09825
348f384,4a600
348f388,14a603
348f38c,3c028011
348f390,3442a5d0
348f394,451021
348f398,a0540074
348f39c,24110001
348f3a0,3c128011
348f3a4,3652a5d0
348f3a8,3c168006
348f3ac,36d6fb50
348f3b0,3c15801c
348f3b4,36b584a0
348f3b8,2630ffff
348f3bc,2501021
348f3c0,8042006c
348f3c4,14530007
348f3c8,2501021
348f3cc,2511021
348f3d0,a0540068
348f3d4,3225ffff
348f3d8,2c0f809
348f3dc,2a02025
348f3e0,2501021
348f3e4,80420044
348f3e8,14530003
348f3ec,2508021
348f3f0,2511021
348f3f4,a0540040
348f3f8,8202004e
348f3fc,54530004
348f400,26310001
348f404,2511021
348f408,a054004a
348f40c,26310001
348f410,24020004
348f414,1622ffe9
348f418,2630ffff
348f41c,8fbf002c
348f420,8fb60028
348f424,8fb50024
348f428,8fb40020
348f42c,8fb3001c
348f430,8fb20018
348f434,8fb10014
348f438,8fb00010
348f43c,3e00008
348f440,27bd0030
348f444,27bdffe8
348f448,afbf0014
348f44c,afb00010
348f450,c103c0c
348f454,808025
348f458,10400008
348f45c,8fbf0014
348f460,c103c55
348f464,2002025
348f468,14400004
348f46c,8fbf0014
348f470,c103c38
348f474,2002025
348f478,8fbf0014
348f47c,8fb00010
348f480,3e00008
348f484,27bd0018
348f488,27bdffe8
348f48c,afbf0014
348f490,c103c55
348f494,24040037
348f498,8fbf0014
348f49c,3e00008
348f4a0,27bd0018
348f4a4,27bdffe8
348f4a8,afbf0014
348f4ac,afb00010
348f4b0,308600ff
348f4b4,24c3ffd5
348f4b8,306300ff
348f4bc,2c630003
348f4c0,14600006
348f4c4,a08025
348f4c8,24c6ffd1
348f4cc,30c600ff
348f4d0,2cc6000a
348f4d4,10c0000b
348f4d8,2001025
348f4dc,c103bad
348f4e4,10400006
348f4e8,402025
348f4ec,c103c55
348f4f4,2c420001
348f4f8,21023
348f4fc,2028024
348f500,2001025
348f504,8fbf0014
348f508,8fb00010
348f50c,3e00008
348f510,27bd0018
348f514,27bdffc8
348f518,afbf0034
348f51c,afb70030
348f520,afb6002c
348f524,afb50028
348f528,afb40024
348f52c,afb30020
348f530,afb2001c
348f534,afb10018
348f538,afb00014
348f53c,80b025
348f540,a08825
348f544,c09025
348f548,a025
348f54c,1025
348f550,a09825
348f554,3c108011
348f558,3610a5d0
348f55c,6be00
348f560,17be03
348f564,3c158006
348f568,36b5fb50
348f56c,2021821
348f570,80630074
348f574,54710019
348f578,24420001
348f57c,2021021
348f580,a0570074
348f584,82020069
348f588,5262000a
348f58c,24140001
348f590,8202006a
348f594,52620009
348f598,24140002
348f59c,8202006b
348f5a0,16620015
348f5a4,24140004
348f5a8,24140003
348f5ac,10000004
348f5b0,24020003
348f5b4,10000002
348f5b8,24020001
348f5bc,24020002
348f5c0,2021021
348f5c4,a0570068
348f5c8,2802825
348f5cc,2a0f809
348f5d0,2c02025
348f5d4,10000009
348f5d8,26820001
348f5dc,21400
348f5e0,21403
348f5e4,28430018
348f5e8,1460ffe1
348f5ec,2021821
348f5f0,10000004
348f5f4,324500ff
348f5f8,26820001
348f5fc,1000ffdb
348f600,24140001
348f604,c103c1a
348f608,322400ff
348f60c,541025
348f610,2102b
348f614,8fbf0034
348f618,8fb70030
348f61c,8fb6002c
348f620,8fb50028
348f624,8fb40024
348f628,8fb30020
348f62c,8fb2001c
348f630,8fb10018
348f634,8fb00014
348f638,3e00008
348f63c,27bd0038
348f640,27bdffe8
348f644,afbf0014
348f648,c103c0c
348f64c,24040033
348f650,1440000e
348f658,c103c0c
348f65c,24040034
348f660,1440000a
348f668,c103c0c
348f66c,24040035
348f670,14400006
348f678,c103c0c
348f67c,24040036
348f680,401825
348f684,10600005
348f688,24020037
348f68c,c103c55
348f690,24040036
348f694,2102b
348f698,24420036
348f69c,8fbf0014
348f6a0,3e00008
348f6a4,27bd0018
348f6a8,27bdffe8
348f6ac,afbf0014
348f6b0,c103c0c
348f6b4,2404002f
348f6b8,10400005
348f6c0,c103c55
348f6c4,2404002f
348f6c8,5040000a
348f6cc,2403002d
348f6d0,c103c0c
348f6d4,24040031
348f6d8,10400006
348f6dc,24030037
348f6e0,c103c55
348f6e4,24040031
348f6e8,14400002
348f6ec,24030037
348f6f0,2403002d
348f6f4,601025
348f6f8,8fbf0014
348f6fc,3e00008
348f700,27bd0018
348f704,3c02801d
348f708,3442aa30
348f70c,80420683
348f710,38420006
348f714,3e00008
348f718,2c420001
348f71c,3c028011
348f720,3442a5d0
348f724,8c430b80
348f728,310c2
348f72c,319c2
348f730,431026
348f734,3042000f
348f738,10400032
348f73c,3c028011
348f740,3442a5d0
348f744,94420ef6
348f748,30430100
348f74c,1060000a
348f750,30430200
348f754,3c038011
348f758,3463a5d0
348f75c,94630ee4
348f760,30631000
348f764,54600004
348f768,30430200
348f76c,a08001db
348f770,3e00008
348f774,240270a5
348f778,1060000b
348f77c,30430400
348f780,3c038011
348f784,3463a5d0
348f788,94630ee4
348f78c,30632000
348f790,54600005
348f794,30430400
348f798,24020002
348f79c,a08201db
348f7a0,3e00008
